CSP code,Value,Year
E22000134,17.54733315,2013
E22000206,8.603478563,2013
E22000344,7.623535125,2013
E22000181,6.742603672,2013
E22000207,15.75219099,2013
E22000156,11.60946114,2013
E22000345,9.143939235,2013
E22000168,15.08933172,2013
E22000298,6.654670835,2013
E22000208,14.434971,2013
E22000265,6.1414197,2013
E22000175,11.92106997,2013
E22000182,11.57228429,2013
E22000010,12.82760146,2013
E22000142,12.73497568,2013
E22000087,5.614001223,2013
E22000101,12.64149513,2013
E22000255,13.92265613,2013
E22000143,14.9757474,2013
E22000169,7.691399795,2013
W14000017,8.793480287,2013
E22000209,8.074873415,2013
E22000299,5.42846336,2013
E22000029,15.52479865,2013
E22000307,10.48486128,2013
E22000282,5.526654231,2013
W14000021,6.297502714,2013
W14000012,7.962944431,2013
E22000117,6.716761577,2013
E22000256,8.34638794,2013
E22000245,9.765672667,2013
E22000266,11.62577152,2013
E22000210,14.81332508,2013
W14000022,12.04301369,2013
E22000044,3.726795661,2013
E22000135,14.2278839,2013
E22000127,5.699129278,2013
E22000176,2.586191196,2013
E22000136,10.99194122,2013
E22000222,6.104910386,2013
E22000003,8.416814224,2013
E22000246,5.342514544,2013
E22000319,5.810958728,2013
E22000170,7.414516844,2013
E22000368,7.77857004,2013
E22000372,6.364259276,2013
E22000237,12.44348067,2013
E22000363,10.5214141,2013
E22000358,4.258943782,2013
E22000223,16.57100809,2013
E22000257,18.34723665,2013
E22000320,9.237875289,2013
E22000171,6.503340757,2013
E22000102,10.69455198,2013
E22000308,9.659307502,2013
W14000009,8.340026448,2013
E22000157,10.8286827,2013
E22000017,11.44379747,2013
E22000056,17.57113919,2013
E22000067,6.798247086,2013
E22000118,16.45618432,2013
W14000007,5.998266832,2013
E22000158,15.41101988,2013
E22000309,11.64857109,2013
E22000211,10.29583171,2013
E22000028,7.128830264,2013
E22000283,8.180162044,2013
W14000016,10.03752425,2013
E22000159,4.891285561,2013
E22000212,6.281190395,2013
E22000103,11.68206675,2013
E22000088,5.148311902,2013
E22000160,8.655300826,2013
E22000300,5.425351989,2013
E22000261,7.329264097,2013
E22000321,6.500744774,2013
E22000284,7.166139392,2013
E22000119,11.21394952,2013
E22000172,4.70669574,2013
E22000364,7.790878417,2013
E22000104,8.053955224,2013
E22000338,8.067979728,2013
E22000183,6.039376736,2013
E22000144,6.963728799,2013
E22000262,6.879312961,2013
E22000145,13.62650691,2013
E22000360,5.603321159,2013
E22000310,14.24935675,2013
E22000339,6.559386386,2013
E22000369,7.862792323,2013
E22000311,6.034647709,2013
E22000018,4.053688262,2013
E22000045,5.7584342,2013
E22000006,6.343201775,2013
E22000177,6.25259124,2013
E22000178,5.462477545,2013
E22000036,6.456851222,2013
E22000224,5.973191189,2013
E22000366,6.102167036,2013
E22000312,4.477414422,2013
E22000161,7.675851368,2013
E22000267,6.002085317,2013
E22000247,7.123331942,2013
E22000359,5.801820012,2013
E22000332,7.50130738,2013
E22000120,17.14703417,2013
E22000089,13.68047418,2013
E22000213,14.4070494,2013
E22000285,8.270398949,2013
E22000128,5.339147693,2013
E22000184,7.91619614,2013
E22000268,8.312388335,2013
E22000269,9.22855823,2013
E22000129,11.83985773,2013
E22000105,7.265850852,2013
E22000030,8.369738504,2013
E22000270,20.04579842,2013
E22000097,5.389747191,2013
E22000274,5.626783489,2013
E22000373,7.423524894,2013
E22000248,6.802376123,2013
E22000286,7.260885575,2013
E22000214,8.667068203,2013
E22000146,13.43670736,2013
W14000011,10.88078159,2013
E22000350,12.53982938,2013
E22000106,10.17239582,2013
E22000271,11.89781873,2013
E22000287,5.5665863,2013
E22000333,8.910550186,2013
E22000090,13.32170327,2013
E22000121,7.239887811,2013
E22000098,3.70300038,2013
E22000147,20.29013059,2013
E22000130,3.296420869,2013
E22000091,11.15953472,2013
E22000148,8.438955781,2013
E22000060,18.04277872,2013
W14000020,9.419409892,2013
E22000215,15.76459379,2013
E22000107,5.208989526,2013
E22000149,9.248614869,2013
E22000092,4.112090756,2013
W14000014,7.746207504,2013
E22000313,4.674560041,2013
E22000346,9.080762372,2013
E22000340,8.932212918,2013
E22000216,13.14537034,2013
E22000217,9.290986616,2013
E22000026,10.38959773,2013
E22000131,9.238712981,2013
E22000278,9.882547731,2013
E22000288,4.484341561,2013
E22000301,3.670253903,2013
E22000239,8.583690987,2013
E22000132,7.075161536,2013
E22000314,7.600036037,2013
E22000162,8.597301328,2013
E22000179,4.398293594,2013
E22000315,4.824565465,2013
E22000192,22.0815461,2013
E22000108,7.39466358,2013
E22000361,7.8747545,2013
E22000122,7.00128526,2013
E22000316,7.18898418,2013
E22000185,7.777205389,2013
E22000289,8.064921108,2013
E22000317,3.965388367,2013
E22000341,10.32370397,2013
E22000302,10.53554096,2013
W14000006,12.93997757,2013
E22000318,6.207071114,2013
E22000163,9.118962268,2013
E22000371,8.580532023,2013
E22000290,9.528935039,2014
E22000031,10.72861274,2014
E22000037,6.333607655,2014
E22000291,11.36554976,2014
E22000251,11.24008228,2014
E22000137,11.48558219,2014
E22000303,7.358040746,2014
E22000186,17.22694585,2014
E22000187,10.03427444,2014
E22000259,9.203550241,2014
E22000032,17.84236045,2014
E22000079,12.42514721,2014
E22000109,11.31486088,2014
E22000252,12.05505375,2014
E22000001,9.367051055,2014
E22000009,12.65220468,2014
E22000188,9.667938215,2014
E22000335,11.51303843,2014
E22000164,4.840846731,2014
E22000150,14.01770442,2014
E22000151,26.17774962,2014
W14000019,15.37158768,2014
E22000038,8.074654915,2014
E22000099,12.84058209,2014
E22000173,11.36055855,2014
E22000063,13.59005173,2014
E22000304,8.11692438,2014
E22000342,11.27699255,2014
E22000080,7.974130746,2014
E22000218,11.18027257,2014
E22000189,16.57303546,2014
E22000081,7.535197303,2014
W14000013,11.08247058,2014
E22000292,16.93492152,2014
E22000002,17.18745056,2014
E22000219,8.716983828,2014
E22000190,11.25193757,2014
E22000123,10.53807912,2014
E22000152,17.47030049,2014
E22000100,11.98566201,2014
W14000018,11.60936085,2014
E22000343,10.40621866,2014
E22000013,12.87787418,2014
E22000191,16.54701379,2014
E22000263,11.59829121,2014
E22000138,13.01625764,2014
W14000015,14.64038341,2014
E22000033,12.75666068,2014
W14000010,8.117989378,2014
E22000082,7.783414129,2014
E22000353,8.053486747,2014
W14000008,7.079880676,2014
E22000165,6.557377049,2014
E22000083,10.20200078,2014
E22000093,9.699987124,2014
E22000305,6.699240107,2014
E22000354,8.74447791,2014
E22000355,10.32479456,2014
E22000039,9.818962872,2014
E22000293,8.266465848,2014
E22000306,4.352360278,2014
E22000153,9.94561273,2014
E22000180,73.2160555,2014
E22000084,13.73461922,2014
W14000003,11.63500649,2014
E22000034,12.5873525,2014
E22000233,19.02680564,2014
E22000356,10.18456545,2014
E22000094,5.305008448,2014
E22000365,9.30330473,2014
E22000336,10.35480162,2014
E22000294,17.21831402,2014
E22000193,15.64993086,2014
E22000124,7.566397981,2014
E22000072,10.08854765,2014
E22000352,16.51606063,2014
E22000357,8.971291866,2014
W14000004,15.61329662,2014
E22000040,13.23362235,2014
E22000041,5.359071842,2014
E22000260,12.52855992,2014
E22000367,6.636877225,2014
E22000140,15.56612952,2014
E22000337,7.568105029,2014
E22000194,14.51545958,2014
E22000362,7.514890617,2014
E22000014,5.502682125,2014
E22000110,7.652170952,2014
E22000125,6.502541585,2014
E22000174,8.254434215,2014
E22000235,7.640201638,2014
E22000133,8.282040253,2014
E22000264,11.36059068,2014
E22000295,15.92366096,2014
E22000111,9.070664277,2014
E22000035,6.194185826,2014
E22000279,7.501751162,2014
E22000195,12.49329891,2014
E22000085,9.046646528,2014
E22000280,9.116678158,2014
E22000042,9.802890011,2014
E22000049,13.05417927,2014
E22000112,8.746534186,2014
E22000015,11.12225269,2014
W14000005,9.642141947,2014
E22000095,5.413868107,2014
E22000154,7.372601957,2014
E22000244,7.246702077,2014
E22000096,12.24840627,2014
E22000113,14.71163999,2014
E22000220,18.9972701,2014
E22000196,16.78961433,2014
E22000281,8.394073784,2014
W14000002,11.08175967,2014
E22000197,19.0765723,2014
E22000023,13.21683524,2014
E22000198,17.4361562,2014
E22000166,3.874647759,2014
E22000199,16.68155535,2014
E22000086,15.34932122,2014
E22000200,9.780050486,2014
E22000114,6.857755157,2014
E22000027,13.72718436,2014
E22000296,22.2958954,2014
E22000115,14.64691924,2014
E22000201,10.92391879,2014
E22000326,9.547980338,2014
E22000126,8.064279926,2014
E22000043,6.753206952,2014
E22000202,14.93047251,2014
E22000167,6.990215555,2014
E22000297,7.960762683,2014
E22000203,15.36329678,2014
E22000016,7.108090205,2014
E22000155,12.80420906,2014
E22000273,15.86325445,2014
W14000001,9.39161168,2014
E22000116,14.09726466,2014
E22000050,6.140350877,2014
E22000204,18.97932407,2014
E22000205,15.98693898,2014
E22000236,15.99876218,2014
E22000221,10.35820458,2014
E22000134,18.7148345,2014
E22000206,10.16133398,2014
E22000344,10.42411025,2014
E22000181,9.439439371,2014
E22000207,19.31078261,2014
E22000156,12.61351812,2014
E22000345,10.98513959,2014
E22000168,14.98579903,2014
E22000298,8.420716559,2014
E22000208,16.39417264,2014
E22000265,7.346243131,2014
E22000175,12.89993971,2014
E22000182,15.29996428,2014
E22000010,15.4387994,2014
E22000142,13.13195607,2014
E22000087,7.647330604,2014
E22000101,17.44471036,2014
E22000255,17.7821008,2014
E22000143,17.19248946,2014
E22000169,7.53399125,2014
W14000017,11.91907221,2014
E22000209,10.61346829,2014
E22000299,6.607700673,2014
E22000029,18.33681956,2014
E22000307,11.65692685,2014
E22000282,6.679499965,2014
W14000021,7.007017848,2014
W14000012,10.07189124,2014
E22000117,8.887298988,2014
E22000256,10.75086194,2014
E22000245,12.42431038,2014
E22000266,12.44724399,2014
E22000210,17.34695765,2014
W14000022,13.81085664,2014
E22000044,4.167002174,2014
E22000135,19.15471453,2014
E22000127,6.94412649,2014
E22000176,2.872683392,2014
E22000136,11.4861711,2014
E22000222,8.44780153,2014
E22000003,10.37212833,2014
E22000246,6.974312433,2014
E22000319,7.427803035,2014
E22000170,6.810454517,2014
E22000368,10.36154254,2014
E22000372,7.5988802,2014
E22000237,19.94122873,2014
E22000363,10.15174383,2014
E22000358,5.278698174,2014
E22000223,21.05155959,2014
E22000257,20.03385645,2014
E22000320,11.07993723,2014
E22000171,6.49048777,2014
E22000102,14.33348633,2014
E22000308,10.51918707,2014
W14000009,8.951530736,2014
E22000157,10.97506679,2014
E22000017,15.74075533,2014
E22000056,19.2700328,2014
E22000067,8.287311221,2014
E22000118,20.88145969,2014
W14000007,7.680422084,2014
E22000158,15.69219377,2014
E22000309,13.53645267,2014
E22000211,12.70068758,2014
E22000028,9.974674546,2014
E22000283,10.3708052,2014
W14000016,12.77819054,2014
E22000159,6.162744659,2014
E22000212,7.696877341,2014
E22000103,14.41571736,2014
E22000088,6.157403039,2014
E22000160,9.354036549,2014
E22000300,9.269510474,2014
E22000261,9.662783097,2014
E22000321,7.912195122,2014
E22000284,8.843280053,2014
E22000119,14.85896575,2014
E22000172,4.418494556,2014
E22000364,7.432496002,2014
E22000104,9.907453314,2014
E22000338,8.929050673,2014
E22000183,8.905754741,2014
E22000144,8.021322287,2014
E22000262,9.193807883,2014
E22000145,15.85169755,2014
E22000360,8.019450473,2014
E22000310,14.15182431,2014
E22000339,7.170422602,2014
E22000369,9.19851775,2014
E22000311,6.188696871,2014
E22000018,5.160456939,2014
E22000045,5.448594141,2014
E22000006,7.011445153,2014
E22000177,7.277231555,2014
E22000178,5.529746849,2014
E22000036,7.727241917,2014
E22000224,7.320508257,2014
E22000366,7.481940144,2014
E22000312,4.576141298,2014
E22000161,8.086030969,2014
E22000267,6.432262494,2014
E22000247,8.383756891,2014
E22000359,6.212277118,2014
E22000332,9.9627325,2014
E22000120,20.76725509,2014
E22000089,15.06763858,2014
E22000213,18.48693387,2014
E22000285,10.47846207,2014
E22000128,7.070163083,2014
E22000184,12.07756733,2014
E22000268,9.558306425,2014
E22000269,9.502572548,2014
E22000129,14.37259439,2014
E22000105,9.105333822,2014
E22000030,10.07629341,2014
E22000270,21.49171205,2014
E22000097,6.412205781,2014
E22000274,5.858498429,2014
E22000373,8.832826697,2014
E22000248,8.191007949,2014
E22000286,7.334376749,2014
E22000214,11.14397327,2014
E22000146,14.58433923,2014
W14000011,12.04324961,2014
E22000350,14.3003443,2014
E22000106,14.22288253,2014
E22000271,14.03153854,2014
E22000287,7.824396186,2014
E22000333,13.8101983,2014
E22000090,15.44498127,2014
E22000121,9.301779908,2014
E22000098,4.75613168,2014
E22000147,21.19066541,2014
E22000130,6.259469383,2014
E22000091,12.18227476,2014
E22000148,8.583415042,2014
E22000060,17.88937015,2014
W14000020,11.72373893,2014
E22000215,18.49198106,2014
E22000107,7.489524989,2014
E22000149,9.233021834,2014
E22000092,5.235477499,2014
W14000014,9.202333869,2014
E22000313,4.661519239,2014
E22000346,11.06286156,2014
E22000340,10.07393142,2014
E22000216,15.26751735,2014
E22000217,12.66398629,2014
E22000026,11.46646773,2014
E22000131,13.45479294,2014
E22000278,11.04219326,2014
E22000288,5.721959954,2014
E22000301,6.041339562,2014
E22000239,13.12037255,2014
E22000132,11.02358133,2014
E22000314,7.551434516,2014
E22000162,8.549222798,2014
E22000179,4.717443647,2014
E22000315,5.177610533,2014
E22000192,26.1603484,2014
E22000108,9.963392788,2014
E22000361,8.589589418,2014
E22000122,8.849334832,2014
E22000316,7.924016282,2014
E22000185,10.66640907,2014
E22000289,9.182708748,2014
E22000317,4.739247126,2014
E22000341,12.53028812,2014
E22000302,13.58749053,2014
W14000006,14.9070322,2014
E22000318,7.233614291,2014
E22000163,9.619098416,2014
E22000371,9.137199849,2014
E22000290,12.8017153,2015
E22000031,10.56279743,2015
E22000037,8.801553974,2015
E22000291,13.56818123,2015
E22000251,12.02518329,2015
E22000137,12.37022133,2015
E22000303,9.845951661,2015
E22000186,18.95246536,2015
E22000187,10.90887063,2015
E22000259,11.68732946,2015
E22000032,18.48478116,2015
E22000079,14.67634451,2015
E22000109,17.0658476,2015
E22000252,12.02273581,2015
E22000001,9.968951827,2015
E22000009,13.70810577,2015
E22000188,10.10151068,2015
E22000335,13.10079033,2015
E22000164,5.61402055,2015
E22000150,16.54794819,2015
E22000151,32.56960266,2015
W14000019,13.94800414,2015
E22000038,9.771149396,2015
E22000099,15.28305974,2015
E22000173,12.51083675,2015
E22000063,17.07314565,2015
E22000304,8.320586307,2015
E22000342,17.19957227,2015
E22000080,9.596967279,2015
E22000218,11.97224683,2015
E22000189,17.66601237,2015
E22000081,7.967708429,2015
W14000013,9.536075219,2015
E22000292,19.38123081,2015
E22000002,19.57812556,2015
E22000219,9.745080077,2015
E22000190,11.66975007,2015
E22000123,12.92910816,2015
E22000152,19.86929301,2015
E22000100,12.46513806,2015
W14000018,12.83830288,2015
E22000343,18.1620138,2015
E22000013,13.88008281,2015
E22000191,19.60101054,2015
E22000263,13.74131019,2015
E22000138,15.12205795,2015
W14000015,15.35166312,2015
E22000033,16.03254588,2015
W14000010,10.16621381,2015
E22000082,9.117109439,2015
E22000353,7.765799826,2015
W14000008,9.793413896,2015
E22000165,7.69578995,2015
E22000083,11.97303027,2015
E22000093,10.56678741,2015
E22000305,10.89659911,2015
E22000354,10.27459296,2015
E22000355,11.52681654,2015
E22000039,11.40728112,2015
E22000293,8.805225003,2015
E22000306,6.536569887,2015
E22000153,11.29513406,2015
E22000180,78.65296804,2015
E22000084,15.19525495,2015
W14000003,13.93932093,2015
E22000034,12.87923385,2015
E22000233,22.06300296,2015
E22000356,10.3493968,2015
E22000094,5.319273855,2015
E22000365,10.76785422,2015
E22000336,10.39130246,2015
E22000294,19.45627075,2015
E22000193,16.81128984,2015
E22000124,10.56491576,2015
E22000072,14.49866684,2015
E22000352,18.09782531,2015
E22000357,10.35889552,2015
W14000004,18.47060439,2015
E22000040,16.27525555,2015
E22000041,5.608264811,2015
E22000260,15.22244786,2015
E22000367,9.239511633,2015
E22000140,16.04726746,2015
E22000337,8.282142677,2015
E22000194,16.80177462,2015
E22000362,7.691212078,2015
E22000014,6.402767278,2015
E22000110,10.51855992,2015
E22000125,8.761807365,2015
E22000174,9.152421911,2015
E22000235,9.471174203,2015
E22000133,8.610422205,2015
E22000264,14.17614616,2015
E22000295,17.87927585,2015
E22000111,13.46229859,2015
E22000035,6.753543232,2015
E22000279,10.07763624,2015
E22000195,12.97677152,2015
E22000085,10.61097959,2015
E22000280,11.7669411,2015
E22000042,10.88987861,2015
E22000049,14.29603796,2015
E22000112,11.8032387,2015
E22000015,12.62465842,2015
W14000005,11.50745746,2015
E22000095,5.783970477,2015
E22000154,9.531569282,2015
E22000244,10.86091265,2015
E22000096,15.51612954,2015
E22000113,20.97505669,2015
E22000220,21.74992652,2015
E22000196,17.95104129,2015
E22000281,11.23357065,2015
W14000002,13.07136346,2015
E22000197,19.44172872,2015
E22000023,14.81885432,2015
E22000198,19.34117385,2015
E22000166,4.278482147,2015
E22000199,18.05661428,2015
E22000086,17.09661932,2015
E22000200,10.93351677,2015
E22000114,10.20103927,2015
E22000027,16.48773421,2015
E22000296,22.76577374,2015
E22000115,20.09322606,2015
E22000201,13.23644539,2015
E22000326,12.94531071,2015
E22000126,9.94194062,2015
E22000043,8.448456763,2015
E22000202,15.14098107,2015
E22000167,7.042447756,2015
E22000297,9.604910649,2015
E22000203,16.69085091,2015
E22000016,8.521655636,2015
E22000155,15.20666102,2015
E22000273,21.58554572,2015
W14000001,12.36085111,2015
E22000116,19.87876179,2015
E22000050,8.17555938,2015
E22000204,20.07097307,2015
E22000205,16.61900565,2015
E22000236,15.21761393,2015
E22000221,12.0453206,2015
E22000134,21.59115041,2015
E22000206,11.0070595,2015
E22000344,14.13470682,2015
E22000181,11.49893704,2015
E22000207,20.69777549,2015
E22000156,15.98223259,2015
E22000345,18.17430173,2015
E22000168,15.24690115,2015
E22000298,11.29174819,2015
E22000208,17.67426217,2015
E22000265,9.376277919,2015
E22000175,15.72142379,2015
E22000182,17.91132099,2015
E22000010,16.99967398,2015
E22000142,15.41042803,2015
E22000087,8.479033518,2015
E22000101,20.50945517,2015
E22000255,18.83516649,2015
E22000143,19.09639339,2015
E22000169,6.285355123,2015
W14000017,15.25520868,2015
E22000209,12.63657028,2015
E22000299,7.758271485,2015
E22000029,24.24216359,2015
E22000307,13.39384632,2015
E22000282,8.594258106,2015
W14000021,9.213201263,2015
W14000012,14.65331366,2015
E22000117,11.90908431,2015
E22000256,11.3098702,2015
E22000245,16.59707119,2015
E22000266,14.89236097,2015
E22000210,19.03748907,2015
W14000022,16.01824469,2015
E22000044,5.429600859,2015
E22000135,21.93394748,2015
E22000127,9.286538695,2015
E22000176,3.923987272,2015
E22000136,12.62513249,2015
E22000222,8.789251558,2015
E22000003,12.12228023,2015
E22000246,9.684237558,2015
E22000319,11.11695096,2015
E22000170,6.879389596,2015
E22000368,14.49213254,2015
E22000372,9.053973504,2015
E22000237,23.97263353,2015
E22000363,11.36894856,2015
E22000358,8.53255853,2015
E22000223,23.17961864,2015
E22000257,19.5577938,2015
E22000320,16.74332444,2015
E22000171,6.985116329,2015
E22000102,17.02603293,2015
E22000308,14.13137479,2015
W14000009,11.25024299,2015
E22000157,11.68558778,2015
E22000017,18.15651098,2015
E22000056,19.80495752,2015
E22000067,9.888628409,2015
E22000118,29.16064564,2015
W14000007,9.288159105,2015
E22000158,18.51353838,2015
E22000309,18.22689642,2015
E22000211,12.87429286,2015
E22000028,13.04010349,2015
E22000283,12.46356697,2015
W14000016,14.09791459,2015
E22000159,7.677838577,2015
E22000212,8.889231243,2015
E22000103,17.66147669,2015
E22000088,7.375739923,2015
E22000160,11.36903306,2015
E22000300,10.25745899,2015
E22000261,12.30127384,2015
E22000321,13.00232979,2015
E22000284,11.47276678,2015
E22000119,21.02955675,2015
E22000172,4.941386742,2015
E22000364,7.594861047,2015
E22000104,12.09621601,2015
E22000338,10.40835172,2015
E22000183,10.59892513,2015
E22000144,8.529757029,2015
E22000262,10.97172906,2015
E22000145,17.49459258,2015
E22000360,11.27240028,2015
E22000310,17.37411997,2015
E22000339,7.79301005,2015
E22000369,11.26533306,2015
E22000311,8.449074074,2015
E22000018,5.817106554,2015
E22000045,7.430602402,2015
E22000006,8.647023058,2015
E22000177,6.556011139,2015
E22000178,6.392674341,2015
E22000036,9.646799544,2015
E22000224,8.610029769,2015
E22000366,7.145025334,2015
E22000312,6.636974937,2015
E22000161,8.235219013,2015
E22000267,8.959052074,2015
E22000247,13.78883575,2015
E22000359,10.37280123,2015
E22000332,14.62259569,2015
E22000120,27.67525457,2015
E22000089,17.5207888,2015
E22000213,18.76329309,2015
E22000285,13.24274645,2015
E22000128,8.889071792,2015
E22000184,14.35150778,2015
E22000268,12.06901757,2015
E22000269,10.87034256,2015
E22000129,17.8908048,2015
E22000105,11.77212165,2015
E22000030,13.19281531,2015
E22000270,26.02444685,2015
E22000097,7.15100277,2015
E22000274,7.692799795,2015
E22000373,11.52684072,2015
E22000248,12.59967527,2015
E22000286,10.185427,2015
E22000214,11.5666142,2015
E22000146,16.0444329,2015
W14000011,13.2889406,2015
E22000350,17.8670105,2015
E22000106,14.53818812,2015
E22000271,15.91890175,2015
E22000287,9.206625981,2015
E22000333,20.54230277,2015
E22000090,17.21878696,2015
E22000121,13.32924647,2015
E22000098,5.224997123,2015
E22000147,25.00500816,2015
E22000130,7.384863756,2015
E22000091,14.28709802,2015
E22000148,10.94556649,2015
E22000060,19.06682762,2015
W14000020,12.77276885,2015
E22000215,18.89674701,2015
E22000107,9.237509002,2015
E22000149,11.09763337,2015
E22000092,6.285318202,2015
W14000014,10.51790081,2015
E22000313,6.615980989,2015
E22000346,16.54187602,2015
E22000340,11.38376284,2015
E22000216,16.22229598,2015
E22000217,14.41133832,2015
E22000026,12.28243338,2015
E22000131,17.0534112,2015
E22000278,14.16742697,2015
E22000288,7.8417062,2015
E22000301,7.054268024,2015
E22000239,15.11971393,2015
E22000132,12.48571621,2015
E22000314,8.870657608,2015
E22000162,9.331039009,2015
E22000179,5.613498255,2015
E22000315,6.730441668,2015
E22000192,27.77559957,2015
E22000108,12.37182553,2015
E22000361,10.7489719,2015
E22000122,12.57705309,2015
E22000316,10.76448127,2015
E22000185,12.24680586,2015
E22000289,11.64579876,2015
E22000317,6.009637863,2015
E22000341,13.76539861,2015
E22000302,15.58439148,2015
W14000006,17.68059306,2015
E22000318,9.350785102,2015
E22000163,10.58818169,2015
E22000371,11.17685733,2015
